time,airTemperature_noaa,airTemperature_sg
2020-08-26T22:00:00+00:00,29.96,29.96
2020-08-26T23:00:00+00:00,29.64,29.64
2020-08-27T00:00:00+00:00,29.33,29.33
2020-08-27T01:00:00+00:00,29.09,29.09
2020-08-27T02:00:00+00:00,28.85,28.85
2020-08-27T03:00:00+00:00,28.61,28.61
2020-08-27T04:00:00+00:00,28.45,28.45
2020-08-27T05:00:00+00:00,28.28,28.28
2020-08-27T06:00:00+00:00,28.12,28.12
2020-08-27T07:00:00+00:00,27.89,27.89
2020-08-27T08:00:00+00:00,27.67,27.67
2020-08-27T09:00:00+00:00,27.45,27.45
2020-08-27T10:00:00+00:00,27.25,27.25
2020-08-27T11:00:00+00:00,27.05,27.05
2020-08-27T12:00:00+00:00,26.85,26.85
2020-08-27T13:00:00+00:00,27.42,27.42
2020-08-27T14:00:00+00:00,27.98,27.98
2020-08-27T15:00:00+00:00,28.55,28.55
2020-08-27T16:00:00+00:00,28.74,28.74
2020-08-27T17:00:00+00:00,28.93,28.93
2020-08-27T18:00:00+00:00,29.12,29.12
2020-08-27T19:00:00+00:00,29.07,29.07
2020-08-27T20:00:00+00:00,29.02,29.02
2020-08-27T21:00:00+00:00,28.98,28.98
2020-08-27T22:00:00+00:00,28.8,28.8
2020-08-27T23:00:00+00:00,28.63,28.63
2020-08-28T00:00:00+00:00,28.45,28.45
2020-08-28T01:00:00+00:00,28.35,28.35
2020-08-28T02:00:00+00:00,28.25,28.25
2020-08-28T03:00:00+00:00,28.15,28.15
2020-08-28T04:00:00+00:00,27.98,27.98
2020-08-28T05:00:00+00:00,27.82,27.82
2020-08-28T06:00:00+00:00,27.65,27.65
2020-08-28T07:00:00+00:00,27.48,27.48
2020-08-28T08:00:00+00:00,27.3,27.3
2020-08-28T09:00:00+00:00,27.13,27.13
2020-08-28T10:00:00+00:00,27.03,27.03
2020-08-28T11:00:00+00:00,26.93,26.93
2020-08-28T12:00:00+00:00,26.83,26.83
2020-08-28T13:00:00+00:00,27.53,27.53
2020-08-28T14:00:00+00:00,28.23,28.23
2020-08-28T15:00:00+00:00,28.93,28.93
2020-08-28T16:00:00+00:00,29.1,29.1
2020-08-28T17:00:00+00:00,29.28,29.28
2020-08-28T18:00:00+00:00,29.45,29.45
2020-08-28T19:00:00+00:00,29.32,29.32
2020-08-28T20:00:00+00:00,29.18,29.18
2020-08-28T21:00:00+00:00,29.05,29.05
2020-08-28T22:00:00+00:00,28.92,28.92
2020-08-28T23:00:00+00:00,28.78,28.78
2020-08-29T00:00:00+00:00,28.65,28.65
2020-08-29T01:00:00+00:00,28.62,28.62
2020-08-29T02:00:00+00:00,28.59,28.59
2020-08-29T03:00:00+00:00,28.56,28.56
2020-08-29T04:00:00+00:00,28.46,28.46
2020-08-29T05:00:00+00:00,28.36,28.36
2020-08-29T06:00:00+00:00,28.26,28.26
2020-08-29T07:00:00+00:00,28.19,28.19
2020-08-29T08:00:00+00:00,28.12,28.12
2020-08-29T09:00:00+00:00,28.05,28.05
2020-08-29T10:00:00+00:00,27.78,27.78
2020-08-29T11:00:00+00:00,27.52,27.52
2020-08-29T12:00:00+00:00,27.25,27.25
2020-08-29T13:00:00+00:00,27.98,27.98
2020-08-29T14:00:00+00:00,28.72,28.72
2020-08-29T15:00:00+00:00,29.45,29.45
2020-08-29T16:00:00+00:00,30.04,30.04
2020-08-29T17:00:00+00:00,30.63,30.63
2020-08-29T18:00:00+00:00,31.22,31.22
2020-08-29T19:00:00+00:00,31.31,31.31
2020-08-29T20:00:00+00:00,31.4,31.4
2020-08-29T21:00:00+00:00,31.49,31.49
2020-08-29T22:00:00+00:00,30.57,30.57
2020-08-29T23:00:00+00:00,29.66,29.66
2020-08-30T00:00:00+00:00,28.75,28.75
2020-08-30T01:00:00+00:00,28.45,28.45
2020-08-30T02:00:00+00:00,28.15,28.15
2020-08-30T03:00:00+00:00,27.86,27.86
2020-08-30T04:00:00+00:00,27.59,27.59
2020-08-30T05:00:00+00:00,27.33,27.33
2020-08-30T06:00:00+00:00,27.07,27.07
2020-08-30T07:00:00+00:00,26.83,26.83
2020-08-30T08:00:00+00:00,26.59,26.59
2020-08-30T09:00:00+00:00,26.36,26.36
2020-08-30T10:00:00+00:00,26.26,26.26
2020-08-30T11:00:00+00:00,26.16,26.16
2020-08-30T12:00:00+00:00,26.06,26.06
2020-08-30T13:00:00+00:00,26.76,26.76
2020-08-30T14:00:00+00:00,27.46,27.46
2020-08-30T15:00:00+00:00,28.16,28.16
2020-08-30T16:00:00+00:00,27.92,27.92
2020-08-30T17:00:00+00:00,27.69,27.69
2020-08-30T18:00:00+00:00,27.45,27.45
2020-08-30T19:00:00+00:00,27.63,27.63
2020-08-30T20:00:00+00:00,27.8,27.8
2020-08-30T21:00:00+00:00,27.98,27.98
2020-08-30T22:00:00+00:00,27.97,27.97
2020-08-30T23:00:00+00:00,27.97,27.97
2020-08-31T00:00:00+00:00,27.96,27.96
2020-08-31T01:00:00+00:00,27.76,27.76
2020-08-31T02:00:00+00:00,27.56,27.56
2020-08-31T03:00:00+00:00,27.36,27.36
2020-08-31T04:00:00+00:00,27.46,27.46
2020-08-31T05:00:00+00:00,27.56,27.56
2020-08-31T06:00:00+00:00,27.66,27.66
2020-08-31T07:00:00+00:00,27.59,27.59
2020-08-31T08:00:00+00:00,27.52,27.52
2020-08-31T09:00:00+00:00,27.45,27.45
2020-08-31T10:00:00+00:00,27.55,27.55
2020-08-31T11:00:00+00:00,27.65,27.65
2020-08-31T12:00:00+00:00,27.75,27.75
2020-08-31T13:00:00+00:00,27.9,27.9
2020-08-31T14:00:00+00:00,28.04,28.04
2020-08-31T15:00:00+00:00,28.19,28.19
2020-08-31T16:00:00+00:00,28.31,28.31
2020-08-31T17:00:00+00:00,28.43,28.43
2020-08-31T18:00:00+00:00,28.55,28.55
2020-08-31T19:00:00+00:00,28.52,28.52
2020-08-31T20:00:00+00:00,28.49,28.49
2020-08-31T21:00:00+00:00,28.45,28.45
2020-08-31T22:00:00+00:00,28.42,28.42
2020-08-31T23:00:00+00:00,28.38,28.38
2020-09-01T00:00:00+00:00,28.34,28.34
2020-09-01T01:00:00+00:00,28.17,28.17
2020-09-01T02:00:00+00:00,28.01,28.01
2020-09-01T03:00:00+00:00,27.84,27.84
2020-09-01T04:00:00+00:00,27.68,27.68
2020-09-01T05:00:00+00:00,27.51,27.51
2020-09-01T06:00:00+00:00,27.34,27.34
2020-09-01T07:00:00+00:00,27.04,27.04
2020-09-01T08:00:00+00:00,26.73,26.73
2020-09-01T09:00:00+00:00,26.43,26.43
2020-09-01T10:00:00+00:00,26.59,26.59
2020-09-01T11:00:00+00:00,26.74,26.74
2020-09-01T12:00:00+00:00,26.9,26.9
2020-09-01T13:00:00+00:00,27.36,27.36
2020-09-01T14:00:00+00:00,27.82,27.82
2020-09-01T15:00:00+00:00,28.28,28.28
2020-09-01T16:00:00+00:00,28.28,28.28
2020-09-01T17:00:00+00:00,28.28,28.28
2020-09-01T18:00:00+00:00,28.28,28.28
2020-09-01T19:00:00+00:00,28.51,28.51
2020-09-01T20:00:00+00:00,28.74,28.74
2020-09-01T21:00:00+00:00,28.97,28.97
2020-09-01T22:00:00+00:00,28.96,28.96
2020-09-01T23:00:00+00:00,28.96,28.96
2020-09-02T00:00:00+00:00,28.95,28.95
2020-09-02T01:00:00+00:00,28.77,28.77
2020-09-02T02:00:00+00:00,28.6,28.6
2020-09-02T03:00:00+00:00,28.42,28.42
2020-09-02T04:00:00+00:00,28.27,28.27
2020-09-02T05:00:00+00:00,28.12,28.12
2020-09-02T06:00:00+00:00,27.96,27.96
2020-09-02T07:00:00+00:00,27.88,27.88
2020-09-02T08:00:00+00:00,27.8,27.8
2020-09-02T09:00:00+00:00,27.72,27.72
2020-09-02T10:00:00+00:00,27.7,27.7
2020-09-02T11:00:00+00:00,27.67,27.67
2020-09-02T12:00:00+00:00,27.65,27.65
2020-09-02T13:00:00+00:00,28.29,28.29
2020-09-02T14:00:00+00:00,28.93,28.93
2020-09-02T15:00:00+00:00,29.57,29.57
2020-09-02T16:00:00+00:00,29.6,29.6
2020-09-02T17:00:00+00:00,29.64,29.64
2020-09-02T18:00:00+00:00,29.67,29.67
2020-09-02T19:00:00+00:00,29.56,29.56
2020-09-02T20:00:00+00:00,29.46,29.46
2020-09-02T21:00:00+00:00,29.35,29.35
2020-09-02T22:00:00+00:00,29.53,29.53
2020-09-02T23:00:00+00:00,29.72,29.72
2020-09-03T00:00:00+00:00,29.9,29.9
